Rating,Name,Symbol,Rating Agency Name,Date,Sector,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,netProfitMargin,pretaxProfitMargin,grossProfitMargin,operatingProfitMargin,returnOnAssets,returnOnCapitalEmployed,returnOnEquity,assetTurnover,fixedAssetTurnover,debtEquityRatio,debtRatio,effectiveTaxRate,freeCashFlowOperatingCashFlowRatio,freeCashFlowPerShare,cashPerShare,companyEquityMultiplier,ebitPerRevenue,enterpriseValueMultiple,operatingCashFlowPerShare,operatingCashFlowSalesRatio,payablesTurnover
B,"Titan International, Inc.",TWI,Standard & Poor's Ratings Services,8/24/2016,Basic Industries,1.983687695,1.030338374,0.403784171,51.73869239,-0.026856642,-0.025962922,0.112589757,-0.016857409,-0.026910783,-0.036635011,-0.115652393,1.002015914,2.894542785,3.297622775,0.767313221,-0.099859995,0.035678161,0.028785518,3.669170562,4.297622775,-0.025962922,27.85417874,0.806810594,0.034373847,7.574887862
B,"Consolidated Communications Holdings, Inc.",CNSL,Standard & Poor's Ratings Services,5/23/2013,Public Utilities,0.752713678,1.291371023,0.123833899,42.47121403,0.011202546,0.015109533,1.0,0.106062683,0.003142362,0.004608485,0.041438595,0.280504316,0.554323986,12.1870835,0.924168221,0.188773498,0.374305076,1.203130445,3.328800029,13.1870835,0.015109533,10.20490515,3.214304376,0.244737882,0.0
BB,Royal Caribbean Cruises Ltd.,RCL,Standard & Poor's Ratings Services,5/26/2016,Consumer Services,0.194981535,0.029241803,0.028318169,0.0,0.08022377,0.087041518,0.385546749,0.105421641,0.031822369,0.043439941,0.082572216,0.396670085,0.441962515,1.594785291,0.614611658,0.078327547,0.171101427,1.510610094,0.569405647,2.594785291,0.087041518,15.6378559,8.828740476,0.234528093,16.88138258
B,Navios Maritime Holdings Inc.,NM,Standard & Poor's Ratings Services,5/15/2015,Transportation,2.103174443,1.917538092,1.261105005,81.46604071,-0.096350863,-0.096206859,0.325634819,9.6e-05,-0.017969452,0.019642837,-0.048746577,0.186500163,0.298141383,1.614264291,0.595066274,-0.001496819,-3.216714309,-17.37705833,23.98978794,2.71274707,0.098644645,11.35290611,5.402114289,0.096556583,7.306647844
A,Parker-Hannifin Corporation,PH,Standard & Poor's Ratings Services,5/31/2011,Capital Goods,1.627652342,1.298380283,0.261022427,58.43778288,0.055444391,0.075533319,0.214756665,0.075533319,0.055907532,0.097958326,0.126847399,1.00835326,5.885669255,1.268878528,0.559253619,0.262914057,0.893977956,6.771501685,7.848167967,2.268878528,0.075533319,10.02132571,7.574573446,0.121965551,8.8293995
A,"WEC Energy Group, Inc.",WEC,Egan-Jones Ratings Company,5/15/2015,Public Utilities,0.920117457,0.656918559,0.037094744,7386.005747,33.81034483,54.59770115,1.0,63.9137931,0.038797367,0.070398008,0.052071624,0.0011475,0.001545609,0.34214323,0.254923038,0.380736842,0.38540536,2.046099291,3.298315603,1.34214323,54.59770115,11.18531636,5.308953901,68.83333333,2.851637765
AA,Deere & Company,DE,Egan-Jones Ratings Company,8/14/2013,Capital Goods,0.607189087,0.361545355,0.174449866,39.19393091,0.101065806,0.156670572,0.26659428,0.156670572,0.059424405,0.139038925,0.344568924,0.587977353,6.402671057,4.79814905,0.827489458,0.354732811,0.644130301,5.444155844,9.101298701,5.798441305,0.156670572,8.952649857,8.451948052,0.092979398,2.8604703
B,SBA Communications Corporation,SBAC,Standard & Poor's Ratings Services,8/28/2013,Consumer Services,0.459628741,0.266021376,0.163322736,19.95510267,-0.042846545,-0.043849713,0.687130326,0.175991251,-0.00824229,-0.009480218,-0.15662276,0.19236766,0.506067225,18.00233636,0.947374892,0.022877416,0.660575939,2.57256455,0.998348582,19.00233636,-0.043849713,22.5374657,3.894426661,0.381331876,16.79915233
A,"Dominion Energy, Inc.",D,Egan-Jones Ratings Company,12/8/2014,Public Utilities,0.780077799,0.328980272,0.044178939,44.43631393,0.105339337,0.142972017,1.0,0.218800257,0.02411324,0.037726241,0.113370835,0.228910118,0.342872898,3.701601039,0.787306496,0.254218223,-0.554230881,-3.270979921,1.465591213,4.701601039,0.142972017,12.14171954,5.901836279,0.276535864,0.0
BB,Rent-A-Center Inc.,RCII,Standard & Poor's Ratings Services,10/26/2011,Technology,0.868857228,0.843500111,0.545051123,6.106711091,0.057122307,0.08901236,0.712139128,0.101713492,0.058770005,0.097185172,0.121127067,1.02884509,10.02077039,1.061035499,0.514806999,0.358265445,0.536992457,2.515460548,1.439252795,2.061035499,0.08901236,2.372947106,4.684349873,0.099447502,7.89678672
BBB,HP Inc.,HPQ,Egan-Jones Ratings Company,1/15/2014,Technology,1.106390457,0.626040728,0.26719536,51.60145328,0.045530642,0.023312971,0.504603822,0.063500686,0.048383739,0.043520904,0.187502292,1.062663235,9.796562854,2.875316293,0.741956546,0.533613445,0.724414197,4.347983454,6.526370217,3.875316293,0.023312971,2.933425311,6.002068252,0.103367825,3.968328697
BBB,PLDT Inc.,PHI,Standard & Poor's Ratings Services,12/20/2013,Public Utilities,0.524328345,0.388904818,0.247235503,38.11201408,0.210568869,0.259602523,0.788818805,0.253824066,0.08863021,0.185730494,0.258263032,0.420908422,0.873075027,1.912633889,0.656374018,0.188879729,0.685063641,270.5366242,150.9934182,2.913939058,0.298773564,1.045883496,394.9072872,0.507231988,0.991874686
BBB,PLDT Inc.,PHI,Standard & Poor's Ratings Services,9/9/2014,Public Utilities,0.526395374,0.397264206,0.18662625,62.28299236,0.199555126,0.258430649,0.772177832,0.236356718,0.078137499,0.168578419,0.253721235,0.391558464,0.889839778,2.244849811,0.691337283,0.22781943,0.562201141,202.4338391,127.7309065,3.247112322,0.289571809,1.435595903,360.0736893,0.455386777,0.926821137
A,"Applied Materials, Inc.",AMAT,Moody's Investors Service,6/15/2012,Technology,9.278673835,6.966845878,5.340501792,53.1691547,0.183132072,0.226110107,0.414566892,0.22801179,0.138951014,0.186582974,-1.133608005,0.758747565,12.1443418,-1.0,0.122574129,0.190075694,1.0,1.839272176,4.73313116,-8.158328428,0.226110107,3.434096067,1.839272176,0.230674147,4.050657895
A,"Marsh & McLennan Companies, Inc.",MMC,Egan-Jones Ratings Company,11/27/2013,Finance,1.653977422,0.387765818,0.604620635,101.4533888,0.110676128,0.160916728,1.0,0.169398907,0.07991755,0.1497988,0.17015674,0.722084806,14.80797101,1.129153605,0.5303298,0.301064369,0.700969426,1.712204007,-3.517304189,2.129153605,0.160916728,10.7089076,2.442622951,0.109371177,0.012896292
BBB,Southern Copper Corporation,SCCO,Moody's Investors Service,6/15/2012,Basic Industries,3.123753496,2.35925598,0.854202484,37.2082917,0.342648423,0.364243822,0.552508308,0.531686661,0.289781799,0.351306765,0.581879728,0.845711753,1.542737198,1.00799267,0.501990214,0.444637125,0.703935229,1.722739422,1.947446569,2.00799267,0.364243822,7.998120576,2.447298206,0.303601218,6.235505448
AA,Parker-Hannifin Corporation,PH,Egan-Jones Ratings Company,7/3/2014,Capital Goods,1.866572635,1.243678362,0.496051704,51.31928937,0.078771965,0.117790815,0.229097355,0.117790815,0.078425464,0.155337,0.15632694,0.99560122,7.244430448,0.993318645,0.498324063,0.331017781,0.84412343,7.857527414,14.66977933,1.993318645,0.117790815,9.63694046,9.308505287,0.105016347,8.137301524
BB,Tenet Healthcare Corporation,THC,Standard & Poor's Ratings Services,11/4/2011,Health Care,1.29862259,0.779614325,0.062258953,48.67174457,0.006051753,0.016798831,1.0,0.067821369,0.006854172,0.024221453,0.04075896,1.132592768,2.203218391,4.946591708,0.831836445,0.378881988,1.0,1.060320955,0.292281631,5.946591708,0.016798831,13.02858035,1.060320955,0.051857262,0.0
BB,Hilton Worldwide Holdings Inc.,HLT,Egan-Jones Ratings Company,11/11/2015,Consumer Services,1.047831374,0.853263073,0.246858533,28.36586231,0.124556423,0.13271824,1.0,0.183729595,0.05459636,0.064346854,0.234586466,0.438326334,1.23610045,3.296741855,0.767265516,0.053475936,0.75107604,1.061866126,1.246450304,4.296741855,0.13271824,16.15505177,1.413793103,0.123669269,0.0
AAA,Microsoft Corporation,MSFT,Standard & Poor's Ratings Services,8/20/2014,Technology,2.504021918,2.306915068,0.190005479,82.15263782,0.254212108,0.082077091,0.689818387,0.319682609,0.128051327,0.056224805,0.245856723,0.503718443,6.673814465,0.919985744,0.479162799,0.80622983,0.829822221,3.222797927,10.32762983,1.919985744,0.082077091,11.33257772,3.88372093,0.371183767,3.624058127
BB,Minerals Technologies Inc.,MTX,Standard & Poor's Ratings Services,6/10/2014,Basic Industries,4.506047741,3.927631652,2.710244674,73.29137452,0.078895599,0.12150099,0.229472952,0.124586886,0.065976919,0.119335978,0.094780411,0.836256013,3.326617027,0.436569216,0.303897098,0.278999272,0.674836977,2.622254252,14.58737388,1.436569216,0.12150099,7.855753668,3.885759585,0.132390017,8.270897686
BBB,International Paper Company,IP,Moody's Investors Service,8/2/2016,Basic Industries,1.711444008,1.064096267,0.253683694,51.96475165,0.042886285,0.045353195,0.281180322,0.045353195,0.027110511,0.032658081,0.208246948,0.632148748,1.506719085,6.681409813,0.869815565,0.258368201,0.456012914,2.748722938,3.24008757,7.681409813,0.045353195,15.42303207,6.027730479,0.117557759,6.562148116
A,AT&T Inc.,T,Moody's Investors Service,11/28/2012,Public Utilities,0.714317174,0.695441533,0.153144367,36.25253072,0.057002056,0.081916914,0.566716889,0.10199005,0.02667499,0.043400353,0.078364529,0.467965408,1.160950012,1.937752845,0.659603768,0.277804387,0.503139677,3.397862438,1.628857094,2.937752845,0.081916914,8.509777778,6.753318393,0.307421881,2.640476304
BB,Flex Ltd.,FLEX,Standard & Poor's Ratings Services,9/27/2013,Technology,1.258978079,0.599256737,0.257110364,32.70664875,0.011754653,0.013950884,0.049481289,0.013950884,0.026157727,0.074413242,0.123311456,2.225308276,10.83859333,3.714150345,0.787872697,0.080023722,0.561610321,0.945031786,2.394251396,4.714150345,0.013950884,5.83138112,1.682717983,0.047325195,5.988020124
BBB,CMS Energy Corporation,CMS,Egan-Jones Ratings Company,11/12/2015,Public Utilities,1.007819288,0.9196351,0.115551694,43.75929368,0.081009913,0.123296159,1.0,0.180142503,0.025712881,0.044129061,0.132808532,0.31740413,0.439034342,4.165058405,0.806391347,0.340452261,0.046341463,0.275761974,4.873004354,5.165058405,0.123296159,10.00487611,5.95065312,0.254027261,1.518167457
BBB,McKesson Corporation,MCK,Egan-Jones Ratings Company,11/4/2014,Health Care,1.104132063,0.567302803,0.142130775,33.26958993,0.009178179,0.015231562,0.060381225,0.01720091,0.024401553,0.094168389,0.148204647,2.658648737,61.93024302,5.073574278,0.835352306,0.354007634,0.912627551,12.2832618,17.99570815,6.073574278,0.015231562,14.84899707,13.45922747,0.022789207,6.033879322
B,Navistar International Corporation,NAV,Egan-Jones Ratings Company,7/9/2014,Capital Goods,1.184826282,0.391160482,0.11746632,18.67897464,-0.057282991,-0.051452897,0.117712382,-0.051452897,-0.08316539,-0.173100872,0.133003868,1.451833938,6.918053777,-2.599269446,1.625285503,-0.04676259,1.261904762,-5.208845209,13.53808354,-1.599269446,-0.051452897,-43.66354286,-4.127764128,-0.031093837,6.095907928
B,Select Medical Holdings Corporation,SEM,Standard & Poor's Ratings Services,11/16/2015,Health Care,1.01554178,0.837741921,0.019567867,58.86032838,0.034930596,0.055689741,0.141926922,0.073419552,0.029533739,0.056501301,0.152150764,0.845497718,4.331248756,4.15176089,0.805891612,0.347528211,0.123661925,0.202176062,0.113235225,5.15176089,0.055689741,9.309488844,1.634909553,0.055685199,23.37212992
A,"Estee Lauder Companies, Inc. (The)",EL,Moody's Investors Service,6/1/2015,Consumer Non-Durables,2.346789883,1.463035019,0.792315175,45.89122903,0.110229759,0.161925602,0.803245806,0.166575492,0.153660397,0.305574673,0.313700052,1.394001017,7.302263648,2.041515309,1.0,0.319256757,1.0,3.976683938,4.220207254,2.041515309,0.161925602,12.82823157,3.976683938,0.139952589,4.118320611
BB,United States Cellular Corporation,USM,Standard & Poor's Ratings Services,10/6/2016,Public Utilities,2.169916435,1.945682451,0.816155989,60.972328,0.012185834,0.020817466,0.725564864,-0.000761615,0.006751055,0.012828536,0.013208586,0.554008439,1.594736842,0.956521739,0.488888889,0.402439024,1.0,18.74745882,8.694117647,1.956521739,0.020817466,-1619.833333,18.74745882,0.404552932,3.498381877
BBB,EQT Corporation,EQT,Moody's Investors Service,6/15/2012,Energy,2.0997801,1.393378142,1.032725398,1639.292431,14.053811,22.2370672,1.0,25.23050559,0.054688746,0.095274498,0.133497967,0.003891382,0.005015641,1.441050077,0.590340235,0.368000696,-0.392254038,-2.403180893,6.481090018,2.441050077,22.2370672,4.957674094,6.126593124,26.81070947,0.0
A,NorthWestern Corporation,NWE,Moody's Investors Service,6/15/2012,Public Utilities,0.609720687,0.464786513,0.012454985,48.07065772,0.082837801,0.091845995,0.55736873,0.148166678,0.028829711,0.03752847,0.107734498,0.348026033,0.504826575,2.736926035,0.732400377,0.09807934,0.192623109,1.241834217,2.042723102,3.736926035,0.091845995,8.08537567,6.446963844,0.209212971,6.445025086
B,"Sonic Automotive, Inc.",SAH,Standard & Poor's Ratings Services,6/25/2012,Consumer Durables,1.020795816,0.001653879,0.001653879,0.0,0.009687631,0.016011258,0.153611601,0.0272952,0.032592347,0.106537532,0.145873108,3.364325711,14.25859861,4.475685902,1.0,-0.38389577,-0.033105513,-0.097035143,0.036497882,4.475685902,0.016011258,5.148654127,2.931087114,0.019517806,-76.66285011
BB,Yamana Gold Inc.,AUY,Standard & Poor's Ratings Services,8/31/2016,Basic Industries,1.162702589,0.312355294,0.205009472,7.472730324,-0.172232477,-0.35397438,-0.23208592,-0.26486547,-0.034981879,-0.058727452,-0.068237224,0.20310849,0.236271361,0.935618989,0.479645977,0.513432364,0.254813478,0.180865807,0.119367162,1.950644918,-0.273535828,-163.0458225,0.709796862,0.371874476,6.478235294
BBB,Perrigo Company,PRGO,Standard & Poor's Ratings Services,4/9/2015,Health Care,2.373592631,1.619521727,0.743928538,84.05031028,0.050556541,0.050556541,0.356506107,0.13962766,0.014790853,0.016032174,0.023616975,0.292560626,5.206821387,0.596728365,0.373719399,0.327812957,0.752559481,4.534317984,6.997393571,1.596728365,0.050556541,21.75135976,6.025195482,0.170779157,7.172934395
A,"Dominion Energy, Inc.",D,Egan-Jones Ratings Company,8/23/2013,Public Utilities,0.849299399,0.385759222,0.045181584,47.15510671,0.129344512,0.138109756,1.0,0.252743902,0.03387496,0.042039813,0.145765332,0.261897157,0.402108618,3.303040715,0.767606196,0.492273731,-0.19545587,-1.159495421,1.733195092,4.303040715,0.138109756,12.60833723,5.932261966,0.261661585,3.32619863
BBB,Black Hills Corporation,BKH,Moody's Investors Service,1/30/2014,Public Utilities,0.912509184,0.491897335,0.020721787,50.80067672,0.090106062,0.095402915,1.0,0.200299094,0.02966625,0.034809127,0.087908374,0.329237005,0.426663974,1.963245212,0.662532147,0.506145251,-0.092782838,-0.682018885,0.193782125,2.963245212,0.095402915,9.625585307,7.350700813,0.254440954,3.773670409
BBB,Crane Co.,CR,Moody's Investors Service,12/10/2013,Capital Goods,1.717877955,1.140104231,0.40460785,61.53571232,0.084577354,0.125618767,0.340434042,0.134041747,0.061664673,0.112780792,0.182262341,0.729092004,8.507583878,1.955701106,0.661670797,0.322269459,0.876954626,3.62669269,5.614843858,2.955701106,0.125618767,10.68728201,4.135553406,0.092256677,7.448000244
A,Crane Co.,CR,Egan-Jones Ratings Company,11/6/2015,Capital Goods,2.101082402,1.412534916,0.634601955,52.95530013,0.083524904,0.122787812,0.348257617,0.13607006,0.06850012,0.121532794,0.200895208,0.820116112,9.929347826,1.932771634,0.659025616,0.316493314,0.82730048,3.265060241,7.082616179,2.932771634,0.122787812,7.297694931,3.946643718,0.083670863,7.998656516
BBB,Service Corporation International,SCI,Moody's Investors Service,6/15/2012,Consumer Services,0.850845937,4.168570154,0.333418912,0.0,0.062564982,0.097423188,0.206618193,0.157034853,0.015534511,0.025232705,0.104089954,0.248294027,1.431102208,5.700561887,0.850758785,0.351911929,0.694997836,1.151531322,6.862279181,6.700561887,0.097423188,7.898476892,1.65688476,0.16757569,5.119764617
BBB,Universal Corporation,UVV,Egan-Jones Ratings Company,9/9/2015,Consumer Services,6.033708238,2.729562627,0.918313259,69.78697958,0.050448081,0.069753909,0.180594163,0.073894677,0.052130729,0.082211189,0.084102075,1.03335406,7.439040044,0.61329175,0.380149313,0.239835423,0.742226166,7.2978201,13.24505381,1.61329175,0.069753909,6.162137631,9.832340102,0.099699313,13.28599263
BB,Viavi Solutions Inc.,VIAV,Egan-Jones Ratings Company,6/7/2013,Technology,2.003057636,1.570707843,0.613208989,66.35574579,-0.033053921,-0.025919981,0.422091433,-0.017299804,-0.029740572,-0.035872964,-0.053523296,0.899759294,6.651245552,0.799672699,0.444343407,-0.275229358,0.393786734,0.203913043,3.137391304,1.799672699,-0.025919981,8.573388203,0.517826087,0.070804352,7.767857143
BBB,Keysight Technologies Inc.,KEYS,Standard & Poor's Ratings Services,9/12/2014,Capital Goods,2.405721717,1.547464239,1.053315995,47.28946471,0.133651551,0.161950222,0.552335493,0.159904535,0.12852459,0.209557212,0.509752926,0.961639344,6.240425532,2.966189857,0.747868852,0.174736842,0.875666075,2.937397808,4.826150558,3.966189857,0.162973065,8.950812161,3.354472548,0.191953631,4.406040268
BB,Royal Caribbean Cruises Ltd.,RCL,Moody's Investors Service,6/15/2012,Consumer Services,0.315971681,0.113060129,0.085468252,0.0,0.080589068,0.080589068,0.344243792,0.123602958,0.030671005,0.036292621,0.072244742,0.380585178,0.44507496,1.355473587,0.575456925,0.0,0.193793668,1.30076124,1.599147928,2.355473587,0.080589068,8.646315813,6.712093617,0.193138942,16.22532442
A,"Pfizer, Inc.",PFE,Egan-Jones Ratings Company,10/29/2015,Health Care,1.489982652,1.070308514,0.12384775,61.0886164,0.142474054,0.183517226,0.802501484,0.183517226,0.041562164,0.064935065,0.107540173,0.291717425,3.548670638,1.587453646,0.613519646,0.221974345,0.8969129,2.107512953,3.771049223,2.587453646,0.183517226,15.38048718,2.349740933,0.29706659,2.66519337
AAA,Union Pacific Corporation,UNP,Egan-Jones Ratings Company,2/11/2014,Transportation,1.052492746,1.099182274,0.377736745,23.49906661,0.199790557,0.320903337,1.0,0.339024723,0.088234703,0.153417501,0.206737338,0.441636002,0.502022903,1.343038869,0.573203837,0.377412032,0.487615418,7.181092165,5.942154112,2.343038869,0.320903337,5.309157866,14.72695877,0.310658835,1.145171743
BBB,United States Cellular Corporation,USM,Egan-Jones Ratings Company,7/15/2013,Public Utilities,1.392594514,0.854151324,0.339966387,43.52008479,0.035734591,0.065748095,0.745077365,0.03747669,0.021725775,0.047367284,0.041294454,0.607976036,1.371891672,0.900712608,0.473881535,0.439089328,-1.467753191,-5.084853754,4.670457793,1.900712608,0.065748095,4.456003867,3.464379287,0.07423046,2.463120989
CCC,Rite Aid Corporation,RAD,Moody's Investors Service,2/27/2013,Health Care,1.752539665,0.457343232,0.063138077,14.15822143,-0.014110021,-0.015016794,0.260069571,-0.015016794,-0.050048402,-0.081822964,0.142483868,3.547011111,13.73340357,-3.846921395,1.351256625,0.060383881,0.061529919,0.01851394,0.183203341,-2.846921395,-0.015016794,777.9423777,0.300893298,0.010203849,13.55020257
BBB,United States Cellular Corporation,USM,Moody's Investors Service,6/15/2012,Public Utilities,1.789947112,1.235854516,0.587244559,28.69337027,0.040300957,0.072023274,0.819885406,0.064646013,0.027661451,0.05580431,0.048354388,0.686372072,1.556586348,0.748078501,0.427943311,0.36467384,0.218718809,2.545613064,6.494032541,1.748078501,0.072023274,5.034027432,11.63874784,0.227442621,2.575227386
A,Hormel Foods Corporation,HRL,Egan-Jones Ratings Company,6/18/2013,Consumer Non-Durables,2.951397685,1.611110263,0.867846878,22.48540702,0.060754471,0.09213527,0.161815624,0.09213527,0.109564795,0.200741675,0.177356971,1.803403005,8.903026566,0.618740501,0.382235757,0.334118826,0.744480775,1.463103399,2.883768684,1.618740501,0.09213527,4.093476611,1.965266866,0.06290873,17.87828505
CCC,SunPower Corporation,SPWR,Egan-Jones Ratings Company,9/20/2013,Technology,1.317995013,0.679177457,0.459216723,52.49547404,0.038127347,0.016585414,0.195864475,0.063380987,0.024519262,0.01857852,0.085645068,0.643088576,4.700532634,2.492970946,0.713710759,0.28629488,0.79034532,1.062539832,6.349605608,3.492970946,0.016585414,12.91856336,1.344399474,0.064784942,4.541152648
BBB,Northrop Grumman Corporation,NOC,Moody's Investors Service,11/28/2016,Capital Goods,1.217761989,1.037300178,0.451332149,49.13232414,0.089766607,0.119267178,0.55108536,0.130283989,0.085890529,0.146267014,0.418330481,0.956820489,6.830546265,3.870507701,0.794682595,0.247348614,0.672947032,10.58133035,14.20346562,4.870507701,0.119267178,12.49190792,15.72386808,0.114778848,7.07979408
BB,"American Airlines Group, Inc.",AAL,Egan-Jones Ratings Company,11/12/2013,Transportation,1.037447487,0.783065334,0.082572794,21.29155293,-0.068578693,-0.081516659,1.0,0.052312755,-0.043379535,-0.076566451,0.671548883,0.632551209,1.388597539,-16.48077627,1.064596244,0.158715596,-3.613333333,-14.95896863,56.73858911,-15.48077627,-0.081516659,8.751531542,4.139935969,0.02524025,5.730263158
BBB,Enbridge Inc,ENB,Moody's Investors Service,3/10/2014,Energy,0.647837435,0.541666667,0.073639075,55.6736436,0.019108087,0.022844644,0.185643113,0.037365575,0.010926209,0.036272417,0.046606402,0.571810728,0.778589844,2.968138708,0.695837966,0.16356383,-1.528284945,-6.342159056,0.981258452,4.265560166,0.051613099,18.96490531,4.149853781,0.101494623,3.995081967
B,Kraton Corporation,KRA,Moody's Investors Service,12/1/2015,Basic Industries,2.932505012,0.496245215,0.425596938,0.0,-0.010182423,-0.005399052,0.221003532,-0.005399052,-0.009641256,-0.006018683,-0.029366672,0.94685275,1.998609161,2.045938563,0.671693969,-1.24292875,0.425722457,1.445999869,2.671452868,3.045938563,-0.005399052,13.79596216,3.396578792,0.100371535,13.58292465
BBB,Newell Brands Inc.,NWL,Fitch Ratings,10/27/2016,Consumer Non-Durables,1.743825722,0.776887232,0.136882572,75.58945265,0.039791918,0.061406815,0.331634499,0.082938782,0.015598079,0.02756765,0.04650712,0.391991134,8.594013218,1.981592768,0.664608792,0.351135666,0.758599945,3.292428198,1.394493235,2.981592768,0.061406815,20.03711963,4.340137669,0.137854343,5.836592271
A,Entergy Corporation,ETR,Egan-Jones Ratings Company,12/18/2013,Public Utilities,0.967767842,1.566799456,0.182025094,47.00702587,0.078215638,0.105095088,1.0,0.148871771,0.016400836,0.024311393,0.073906516,0.209687428,45.65159122,3.506265166,0.778086739,0.236245143,0.28882808,5.168788726,29.1222787,4.506265166,0.105095088,6.864925491,17.8957279,0.350394857,0.218868282
BB,R.R. Donnelley & Sons Company,RRD,Egan-Jones Ratings Company,12/8/2014,Miscellaneous,1.424956702,1.081780932,0.222996663,63.95065239,0.010117724,0.012677319,0.219814882,0.044461106,0.0153679,0.027902124,0.197709667,1.518908801,7.656483009,11.8651061,0.922270365,0.178789939,0.690604677,2.514357683,2.659445844,12.8651061,0.012677319,6.438928175,3.640806045,0.062283469,6.9819528
B,Scotts Miracle-Gro Company (The),SMG,Moody's Investors Service,6/15/2012,Basic Industries,2.118011097,2.664105847,0.279342723,41.63963043,0.059209366,0.06869556,0.353704553,0.087103713,0.081814638,0.123010861,0.299928546,1.381785401,7.184443881,2.665952126,0.727219569,0.374229979,0.404586405,0.763523957,14.29520866,3.665952126,0.06869556,12.62232588,1.887171561,0.043058151,12.07466667
B,Zebra Technologies Corporation,ZBRA,Standard & Poor's Ratings Services,9/26/2016,Technology,1.287671233,0.822971549,0.164383562,63.82904309,-0.038332401,-0.036094012,0.459429211,0.022383884,-0.029576857,-0.035025794,-0.172979798,0.771588946,12.23972603,4.848484848,0.829015544,-0.062015504,0.793010753,5.7193695,3.024480142,5.848484848,-0.036094012,16.82900094,7.212221878,0.104085059,4.677966102
B,Navios Maritime Holdings Inc.,NM,Standard & Poor's Ratings Services,10/24/2011,Transportation,1.472101523,1.302702746,0.704336853,79.84035802,0.059201718,0.059120482,0.433410942,0.238077623,0.014005993,0.05557699,0.038533442,0.236580864,0.376334782,1.641131294,0.596512349,-0.001374065,-0.887796617,-8.980958466,17.47621224,2.751210927,0.214600605,6.472382194,10.11600889,0.14904077,7.494886113
BBB,Magellan Midstream Partners L.P.,MMP,Standard & Poor's Ratings Services,8/18/2016,Energy,0.769001113,0.407033235,0.030521783,17.4917521,0.36178307,0.364000798,1.0,0.423981028,0.117819167,0.12761809,0.381376652,0.325662467,0.418028482,2.236966118,0.691068747,0.004008615,0.300693955,1.271820679,0.396448847,3.236966118,0.364000798,20.00354258,4.229618385,0.43712507,6.386417771
A,Occidental Petroleum Corporation,OXY,Moody's Investors Service,12/2/2014,Energy,1.682799612,1.017588549,0.459606987,79.49409693,0.031897266,0.063380282,0.64773198,0.063380282,0.010949359,0.025492034,0.017620641,0.343269521,0.486081047,0.609285163,0.37860609,1.376633987,0.193169498,2.737165536,5.355268211,1.609285163,0.063380282,11.92846782,14.16976059,0.573115162,1.301013578
B,IRSA Propiedades Comerciales S.A.,IRCP,Fitch Ratings,8/1/2014,Consumer Services,1.1473092,1.212570392,0.104369616,176.7324163,0.178419547,0.285707052,0.547453069,0.4501106,0.107831632,0.464085247,0.463440719,0.604371179,1.18906116,3.061671545,0.712378143,0.375515775,0.990293234,9.130664326,2.640792811,4.297817912,0.522289015,3.560075915,9.220162282,0.549863844,1.394982232
A,Danaher Corporation,DHR,Egan-Jones Ratings Company,10/27/2015,Capital Goods,1.270047323,0.77059834,0.128160249,70.36373407,0.163273047,0.161648779,0.523388983,0.168705108,0.069623534,0.079045368,0.141720451,0.426423929,7.277427803,1.035525088,0.508726271,0.218200963,0.833499921,4.539177768,1.132788999,2.035525088,0.161648779,12.81696067,5.445924653,0.184884575,4.783113714
BBB,Open Text Corporation,OTEX,Moody's Investors Service,1/28/2015,Technology,1.236181262,1.092343643,0.648433131,65.80854977,0.134255638,0.170206912,0.685067819,0.184974571,0.055663473,0.084859095,0.132851889,0.414608086,11.42055096,1.386697818,0.581011055,0.211405428,0.898208459,3.13073015,3.575463342,2.386697818,0.170206912,7.561699112,3.485527349,0.256741095,2.205911517
BBB,Brookfield Asset Management Inc,BAM,Standard & Poor's Ratings Services,9/20/2016,Consumer Services,1.326402225,0.889477518,0.284683134,136.5591332,0.067633444,0.053500471,0.274179673,0.1876613,0.010329984,0.03136293,0.062412581,0.152734849,0.538327526,3.407477413,0.563975824,-0.264165391,1.206941291,3.766684024,4.351780333,6.041885608,0.185940764,14.47814111,3.120851074,0.126295523,1.487033151
BBB,Amphenol Corporation,APH,Moody's Investors Service,9/9/2014,Capital Goods,3.351281561,2.34630834,0.926644989,76.72818258,0.132653634,0.181928725,0.316864653,0.193545973,0.100910773,0.162587354,0.243894889,0.760708695,9.049432876,1.416936094,0.586253024,0.264575835,0.762629129,2.145388275,4.246067655,2.416936094,0.181928725,15.40166047,2.813147561,0.164792816,5.90507762
BBB,Kellogg Company,K,Fitch Ratings,2/8/2013,Consumer Non-Durables,0.747291621,0.383594959,0.062126907,37.38184123,0.067690357,0.072973163,0.38275692,0.110023244,0.063290306,0.097176625,0.3972716,0.934997366,3.75383395,5.276973956,0.840687566,0.3503861,0.696814562,3.421787709,0.784916201,6.276973956,0.072973163,13.66506468,4.910614525,0.123828978,6.250356633
BBB,Hess Corporation,HES,Egan-Jones Ratings Company,5/7/2015,Energy,1.378478664,0.931148217,0.503813647,52.39356587,0.202552671,0.212955678,0.831541219,0.212955678,0.060060138,0.072226999,0.104345868,0.296516149,0.415706654,0.737356451,0.424412878,0.305418719,-0.181451613,-2.667105696,9.466578861,1.737356451,0.212955678,4.247299117,14.69871584,0.390243902,2.721751412
